geo_description,type,year,estimate,se,moe,cv,subtype
"Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town",puma,2012,1.8698359214615055,0.2138653918281714,0.35180856955734197,11.437655538300358,Cabarrus
Stanley & Cabarrus (East) Counties,puma,2012,1.4196224295468611,0.1326426219074735,0.2181971130377939,9.343514102535883,Cabarrus
Caldwell & Alexander Counties,puma,2012,1.4010891689186058,0.11946273551727246,0.1965161999259132,8.526419172127115,Caldwell
Northeast Albemarle Sound Region,puma,2012,1.6230767637611239,0.11144978046080024,0.1833348888580164,6.8665748256132915,Camden
"Carteret, Beaufort & Pamlico Counties",puma,2012,1.6431193540790423,0.11246153317281306,0.1849992220692775,6.844392216160525,Carteret
"Granville, Person & Caswell Counties",puma,2012,1.2819892414727592,0.10584357532967807,0.17411268141732042,8.256198406788824,Caswell
Catawba County--Hickory City,puma,2012,1.741851645034453,0.1486825443319577,0.24458278542607043,8.535890226691311,Catawba
Chatham & Lee Counties,puma,2012,1.6745769631145149,0.14332235642294602,0.2357652763157462,8.558720177087794,Chatham
"Jackson (South), Macon, Cherokee & Clay Counties",puma,2012,2.023106445317341,0.19641700690347663,0.32310597635621907,9.708683759972253,Cherokee
Northeast Albemarle Sound Region,puma,2012,1.6230767637611239,0.11144978046080024,0.1833348888580164,6.8665748256132915,Chowan
"Jackson (South), Macon, Cherokee & Clay Counties",puma,2012,2.023106445317341,0.19641700690347663,0.32310597635621907,9.708683759972253,Clay
"Rutherford, Cleveland (West) & Polk Counties--Shelby City",puma,2012,1.5093294541220212,0.10938092776046798,0.17993162616596983,7.246988221275719,Cleveland
Lincoln & Cleveland (East) Counties,puma,2012,1.6910824345957929,0.15675597162282887,0.2578635733195535,9.26956418066616,Cleveland
"Columbus, Bladen & Robeson (East) Counties",puma,2012,2.501007108725928,0.2969661438597424,0.4885093066492763,11.873862446197684,Columbus
Craven County,puma,2012,1.945677369297687,0.21658880674506098,0.35628858709562533,11.131794518596935,Craven
Cumberland County (Central)--Fayetteville City (Central & East),puma,2012,1.684954370074453,0.12253826786489287,0.2015754506377488,7.272497703274794,Cumberland
Cumberland County (East)--Hope Mills & Spring Lake Towns,puma,2012,1.6875866419105467,0.14792940052714879,0.24334386386715975,8.765736635582472,Cumberland
Cumberland County (West)--Fayetteville City (West),puma,2012,1.1545061138827244,0.06657887648706111,0.10952225182121553,5.766870845157277,Cumberland
Northeast Albemarle Sound Region,puma,2012,1.6230767637611239,0.11144978046080024,0.1833348888580164,6.8665748256132915,Currituck
South & West Albemarle Sound & Northern Outer Banks Regions,puma,2012,1.9167728558811197,0.178706207376798,0.29397171113483267,9.323285585377757,Dare
Davidson County,puma,2012,1.4065306282752748,0.10109656310804382,0.1663038463127321,7.187654578984256,Davidson
"Davie, Yadkin & Iredell (North) Counties",puma,2012,1.7844161046391,0.23151381118663475,0.3808402194020142,12.974205432508057,Davie
Sampson & Duplin Counties,puma,2012,1.701018696052719,0.15908200329806385,0.261689895425315,9.352160776787457,Duplin
Durham County (South)--Durham City (South),puma,2012,2.2651464280004103,0.20275330315747894,0.3335291836940529,8.951002047865941,Durham
Durham County (North)--Durham City (North),puma,2012,1.8156982234975119,0.15797185560478483,0.25986370246987106,8.700336518504134,Durham
Nash & Edgecombe Counties--Rocky Mount City,puma,2012,1.808418097853999,0.16818988124342302,0.2766723546454309,9.30038697594375,Edgecombe
Winston-Salem City (North),puma,2012,3.4491337485933915,0.2940269706737188,0.4836743667582674,8.524661323836092,Forsyth
Winston-Salem City (South),puma,2012,1.6774571072412212,0.1618728871484762,0.2662808993592434,9.649897243256223,Forsyth
Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village,puma,2012,1.502842096082396,0.11921615973114552,0.19611058275773438,7.93271362586381,Forsyth
"Franklin, Vance & Warren (West) Counties",puma,2012,1.6263348210126285,0.1731716866111519,0.28486742447534485,10.647972629850443,Franklin
Gaston County (Northwest)--Mount Holly City,puma,2012,1.7917381475812972,0.18019278145469883,0.2964171254929796,10.056870290892931,Gaston
Gaston County (Southeast)--Gastonia & Belmont Cities,puma,2012,1.711232756748415,0.18369005557219556,0.3021701414162617,10.73436999425097,Gaston
Northeast Albemarle Sound Region,puma,2012,1.6230767637611239,0.11144978046080024,0.1833348888580164,6.8665748256132915,Gates
"Haywood, Madison, Swain, Graham & Jackson (North) Counties",puma,2012,1.6532115578616229,0.12658342429427147,0.20822973296407657,7.656819461025494,Graham
"Granville, Person & Caswell Counties",puma,2012,1.2819892414727592,0.10584357532967807,0.17411268141732042,8.256198406788824,Granville
Wilson & Greene Counties--Wilson City,puma,2012,1.4782711789713254,0.12050271207803177,0.19822696136836226,8.151597203016918,Greene
Greensboro City (North),puma,2012,2.37515759301885,0.18234084898362568,0.2999506965780642,7.677000023896037,Guilford
Greensboro City (South),puma,2012,1.580721460133649,0.1384428694462181,0.22773852023902874,8.758207751194371,Guilford
Guilford County (North)--Summerfield Town,puma,2012,1.5749851922338278,0.14800801800333624,0.2434731896154881,9.397422828681583,Guilford
Guilford County (South)--High Point City,puma,2012,1.8121364428114164,0.14024506368643436,0.23070312976418453,7.739211042456214,Guilford
"Halifax, Hertford, Northampton & Warren (East) Counties",puma,2012,2.235345279069937,0.21840489143816427,0.35927604641578026,9.77052151554127,Halifax
Harnett County,puma,2012,1.878357227063873,0.1890034304394445,0.31091064307288624,10.062166435448622,Harnett
"Haywood, Madison, Swain, Graham & Jackson (North) Counties",puma,2012,1.6532115578616229,0.12658342429427147,0.20822973296407657,7.656819461025494,Haywood
Henderson & Transylvania Counties,puma,2012,1.3158348699218216,0.10525856635418039,0.17315034165262674,7.999375055354337,Henderson
"Halifax, Hertford, Northampton & Warren (East) Counties",puma,2012,2.235345279069937,0.21840489143816427,0.35927604641578026,9.77052151554127,Hertford
"Hoke, Richmond & Scotland Counties",puma,2012,1.8515152314959489,0.14889588229300338,0.24493372637199057,8.04183944912522,Hoke
South & West Albemarle Sound & Northern Outer Banks Regions,puma,2012,1.9167728558811197,0.178706207376798,0.29397171113483267,9.323285585377757,Hyde
"Davie, Yadkin & Iredell (North) Counties",puma,2012,1.7844161046391,0.23151381118663475,0.3808402194020142,12.974205432508057,Iredell
Iredell (South)--Mooresville Town & Statesville City,puma,2012,1.9912223816613184,0.15655219905581869,0.2575283674468217,7.862115276406441,Iredell
"Haywood, Madison, Swain, Graham & Jackson (North) Counties",puma,2012,1.6532115578616229,0.12658342429427147,0.20822973296407657,7.656819461025494,Jackson
"Jackson (South), Macon, Cherokee & Clay Counties",puma,2012,2.023106445317341,0.19641700690347663,0.32310597635621907,9.708683759972253,Jackson
Johnston County,puma,2012,1.2665614200403938,0.09278268921377769,0.1526275237566643,7.3255578249666415,Johnston
"Lenoir, Onslow (North) & Jones Counties",puma,2012,1.364212859100657,0.12920811370504331,0.21254734704479625,9.471257571213807,Jones
Chatham & Lee Counties,puma,2012,1.6745769631145149,0.14332235642294602,0.2357652763157462,8.558720177087794,Lee
"Lenoir, Onslow (North) & Jones Counties",puma,2012,1.364212859100657,0.12920811370504331,0.21254734704479625,9.471257571213807,Lenoir
Lincoln & Cleveland (East) Counties,puma,2012,1.6910824345957929,0.15675597162282887,0.2578635733195535,9.26956418066616,Lincoln
"Jackson (South), Macon, Cherokee & Clay Counties",puma,2012,2.023106445317341,0.19641700690347663,0.32310597635621907,9.708683759972253,Macon
"Haywood, Madison, Swain, Graham & Jackson (North) Counties",puma,2012,1.6532115578616229,0.12658342429427147,0.20822973296407657,7.656819461025494,Madison
South & West Albemarle Sound & Northern Outer Banks Regions,puma,2012,1.9167728558811197,0.178706207376798,0.29397171113483267,9.323285585377757,Martin
Burke & McDowell Counties,puma,2012,1.7698153304394442,0.15817809033211924,0.26020295859633613,8.937547754931229,McDowell
Charlotte City (Central),puma,2012,2.299992214866147,0.22993502666455332,0.37824311886319023,9.99720891133255,Mecklenburg
Charlotte City (Northwest),puma,2012,1.5338652296237718,0.16718295066960487,0.2750159538515,10.899455013437635,Mecklenburg
Charlotte City (Northeast),puma,2012,1.5219713928026737,0.144591338392973,0.2378527516564406,9.500266501508385,Mecklenburg
Charlotte City (South),puma,2012,1.8687158916021718,0.1354866910247684,0.22287560673574403,7.250256266007716,Mecklenburg
Charlotte City (Southwest),puma,2012,2.3081809392328987,0.2414687361509738,0.39721607096835193,10.461430126497083,Mecklenburg
"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",puma,2012,1.4891114897076763,0.1118170011087994,0.183938966823975,7.508974437552014,Mecklenburg
Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,puma,2012,1.2708106030450148,0.11302220791900147,0.18592153202675743,8.893709861106501,Mecklenburg
Mecklenburg County (South)--Matthews Town (South),puma,2012,1.713864409530132,0.212826344212635,0.35009933622978456,12.41792192131365,Mecklenburg
"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",puma,2012,2.3815400782670686,0.24927674217942475,0.4100602408851537,10.467039562097623,Mitchell
Moore & Montgomery Counties,puma,2012,2.1441228769351373,0.19074170809171231,0.3137701098108668,8.896025043320432,Montgomery
Moore & Montgomery Counties,puma,2012,2.1441228769351373,0.19074170809171231,0.3137701098108668,8.896025043320432,Moore
Nash & Edgecombe Counties--Rocky Mount City,puma,2012,1.808418097853999,0.16818988124342302,0.2766723546454309,9.30038697594375,Nash
Pender & New Hanover (North) Counties,puma,2012,1.484424449843973,0.14840275079488244,0.2441225250575816,9.997325954209456,New Hanover
New Hanover County (South)--Wilmington City,puma,2012,2.135254797342025,0.20900074962258222,0.34380623312914776,9.788094136716015,New Hanover
"Halifax, Hertford, Northampton & Warren (East) Counties",puma,2012,2.235345279069937,0.21840489143816427,0.35927604641578026,9.77052151554127,Northampton
"Lenoir, Onslow (North) & Jones Counties",puma,2012,1.364212859100657,0.12920811370504331,0.21254734704479625,9.471257571213807,Onslow
Onslow County (South)--Jacksonville City,puma,2012,1.306846916714718,0.11404101995977857,0.18759747783383574,8.72642529902938,Onslow
Orange County--Chapel Hill Town,puma,2012,2.745554475823228,0.25244082869608603,0.4152651632050615,9.194529954478286,Orange
"Carteret, Beaufort & Pamlico Counties",puma,2012,1.6431193540790423,0.11246153317281306,0.1849992220692775,6.844392216160525,Pamlico
Northeast Albemarle Sound Region,puma,2012,1.6230767637611239,0.11144978046080024,0.1833348888580164,6.8665748256132915,Pasquotank
Pender & New Hanover (North) Counties,puma,2012,1.484424449843973,0.14840275079488244,0.2441225250575816,9.997325954209456,Pender
Northeast Albemarle Sound Region,puma,2012,1.6230767637611239,0.11144978046080024,0.1833348888580164,6.8665748256132915,Perquimans
"Granville, Person & Caswell Counties",puma,2012,1.2819892414727592,0.10584357532967807,0.17411268141732042,8.256198406788824,Person
Pitt County--Greenville City,puma,2012,1.6583109733190775,0.124987020316942,0.2056036484213696,7.537007372434067,Pitt
"Rutherford, Cleveland (West) & Polk Counties--Shelby City",puma,2012,1.5093294541220212,0.10938092776046798,0.17993162616596983,7.246988221275719,Polk
Randolph County,puma,2012,1.6202888130744588,0.1520789377646309,0.2501698526228179,9.385915432944625,Randolph
"Hoke, Richmond & Scotland Counties",puma,2012,1.8515152314959489,0.14889588229300338,0.24493372637199057,8.04183944912522,Richmond
"Columbus, Bladen & Robeson (East) Counties",puma,2012,2.501007108725928,0.2969661438597424,0.4885093066492763,11.873862446197684,Robeson
Robeson County (West)--Lumberton City,puma,2012,2.2983590282877624,0.21601256157913742,0.3553406637976811,9.398556053275238,Robeson
Rockingham & Stokes Counties,puma,2012,1.533353902563916,0.12419829929520465,0.20430620234061164,8.099780428219022,Rockingham
Rowan County,puma,2012,1.4142473111778011,0.1020399402923602,0.16785570178093254,7.215141191067932,Rowan
"Rutherford, Cleveland (West) & Polk Counties--Shelby City",puma,2012,1.5093294541220212,0.10938092776046798,0.17993162616596983,7.246988221275719,Rutherford
Sampson & Duplin Counties,puma,2012,1.701018696052719,0.15908200329806385,0.261689895425315,9.352160776787457,Sampson
"Hoke, Richmond & Scotland Counties",puma,2012,1.8515152314959489,0.14889588229300338,0.24493372637199057,8.04183944912522,Scotland
Stanley & Cabarrus (East) Counties,puma,2012,1.4196224295468611,0.1326426219074735,0.2181971130377939,9.343514102535883,Stanly
Rockingham & Stokes Counties,puma,2012,1.533353902563916,0.12419829929520465,0.20430620234061164,8.099780428219022,Stokes
"Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",puma,2012,1.8982850048335458,0.1804591445287889,0.2968552927498577,9.506430492222782,Surry
"Haywood, Madison, Swain, Graham & Jackson (North) Counties",puma,2012,1.6532115578616229,0.12658342429427147,0.20822973296407657,7.656819461025494,Swain
Henderson & Transylvania Counties,puma,2012,1.3158348699218216,0.10525856635418039,0.17315034165262674,7.999375055354337,Transylvania
South & West Albemarle Sound & Northern Outer Banks Regions,puma,2012,1.9167728558811197,0.178706207376798,0.29397171113483267,9.323285585377757,Tyrrell
Union (East) & Anson Counties--Monroe City,puma,2012,1.8773124936913417,0.2472769426806195,0.4067705707096191,13.171858361971545,Union
Union County (West)--Indian Trail & Stallings Towns,puma,2012,1.447836751763326,0.14401691618296092,0.23690782712097072,9.947041060227416,Union
"Franklin, Vance & Warren (West) Counties",puma,2012,1.6263348210126285,0.1731716866111519,0.28486742447534485,10.647972629850443,Vance
Raleigh City (South & Central),puma,2012,2.5949686211349907,0.24631398788495926,0.40518651007075795,9.491983289463676,Wake
"Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns",puma,2012,1.5214564948621032,0.15727609982099663,0.25871918420553947,10.337206509164846,Wake
"Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",puma,2012,1.0498288110880243,0.08323624454596944,0.13692362227811972,7.928554033462356,Wake
Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns,puma,2012,1.2026667858117823,0.08924409282752846,0.14680653270128433,7.420516961170589,Wake
Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town,puma,2012,1.3467993142415513,0.08875552216139668,0.14600283395549754,6.59010746611341,Wake
Wake County (West Central)--Cary Town,puma,2012,1.7204327561806765,0.16207975433750452,0.26662119588519495,9.420871217153413,Wake
Wake County (Southwest)--Apex & Holly Springs Towns,puma,2012,1.1311713235312344,0.0820076213011522,0.13490253704039537,7.249796701453223,Wake
Raleigh City (North),puma,2012,1.457780996620427,0.11101518314458012,0.1826199762728343,7.615353979915129,Wake
"Franklin, Vance & Warren (West) Counties",puma,2012,1.6263348210126285,0.1731716866111519,0.28486742447534485,10.647972629850443,Warren
"Halifax, Hertford, Northampton & Warren (East) Counties",puma,2012,2.235345279069937,0.21840489143816427,0.35927604641578026,9.77052151554127,Warren
South & West Albemarle Sound & Northern Outer Banks Regions,puma,2012,1.9167728558811197,0.178706207376798,0.29397171113483267,9.323285585377757,Washington
"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",puma,2012,2.3815400782670686,0.24927674217942475,0.4100602408851537,10.467039562097623,Watauga
Wayne County,puma,2012,1.7879022769086792,0.212184812390585,0.34904401638251237,11.867808164406895,Wayne
"Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",puma,2012,1.8982850048335458,0.1804591445287889,0.2968552927498577,9.506430492222782,Wilkes
Wilson & Greene Counties--Wilson City,puma,2012,1.4782711789713254,0.12050271207803177,0.19822696136836226,8.151597203016918,Wilson
"Davie, Yadkin & Iredell (North) Counties",puma,2012,1.7844161046391,0.23151381118663475,0.3808402194020142,12.974205432508057,Yadkin
"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",puma,2012,2.3815400782670686,0.24927674217942475,0.4100602408851537,10.467039562097623,Yancey
Alamance County--Burlington City,puma,2013,1.4940591923416229,0.12811432509145385,0.21074806477544158,8.574916291680628,Alamance
Caldwell & Alexander Counties,puma,2013,1.4431440697448639,0.14008208840592784,0.2304350354277513,9.706729310171589,Alexander
"Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",puma,2013,1.912519299550398,0.20222267980585862,0.3326563082806374,10.573628190491876,Alleghany
Union (East) & Anson Counties--Monroe City,puma,2013,1.4596216530531558,0.10934336638333726,0.17986983770058979,7.491212956084809,Anson
"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",puma,2013,2.4380005737854797,0.2212887160148879,0.3640199378444906,9.076647413224077,Ashe
"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",puma,2013,2.4380005737854797,0.2212887160148879,0.3640199378444906,9.076647413224077,Avery
"Carteret, Beaufort & Pamlico Counties",puma,2013,1.7545073799584434,0.12260622772846186,0.20168724461331977,6.988071360028469,Beaufort
South & West Albemarle Sound & Northern Outer Banks Regions,puma,2013,2.179621242759626,0.26116029090062287,0.4296086785315246,11.981911617358202,Bertie
"Columbus, Bladen & Robeson (East) Counties",puma,2013,1.9804980926801314,0.2419081926591183,0.3979389769242496,12.214512781062734,Bladen
Brunswick County,puma,2013,2.047716260667778,0.17671979331040916,0.29070405999562304,8.6300918103165,Brunswick
Buncombe County (Southeast)--Asheville City,puma,2013,2.0528191946171153,0.20640891777597314,0.33954266974147584,10.05490002807928,Buncombe
Buncombe County (Northwest),puma,2013,1.6429736420998178,0.13174579406934422,0.21672183124407124,8.018740574618427,Buncombe
Burke & McDowell Counties,puma,2013,1.589266570364199,0.14694542005396619,0.2417252159887744,9.246115333583838,Burke
"Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town",puma,2013,1.3640557015386212,0.11821962422912927,0.19447128185691764,8.666773951810065,Cabarrus
Stanley & Cabarrus (East) Counties,puma,2013,1.3930892049537242,0.18894834298288016,0.31082002420683785,13.563262303016458,Cabarrus
Caldwell & Alexander Counties,puma,2013,1.4431440697448639,0.14008208840592784,0.2304350354277513,9.706729310171589,Caldwell
Northeast Albemarle Sound Region,puma,2013,1.7363964400731513,0.18504488715746228,0.30439883937402545,10.65683405511167,Camden
"Carteret, Beaufort & Pamlico Counties",puma,2013,1.7545073799584434,0.12260622772846186,0.20168724461331977,6.988071360028469,Carteret
"Granville, Person & Caswell Counties",puma,2013,1.3407065298216247,0.11655313819296116,0.19172991232742112,8.69341169006375,Caswell
Catawba County--Hickory City,puma,2013,1.620957312578561,0.15296778044254955,0.25163199882799403,9.436879013131684,Catawba
Chatham & Lee Counties,puma,2013,1.7019125333848655,0.16153987485595028,0.2657330941380382,9.49166726768679,Chatham
"Jackson (South), Macon, Cherokee & Clay Counties",puma,2013,2.422244511216742,0.3266284612405404,0.537303818740689,13.484537160803326,Cherokee
Northeast Albemarle Sound Region,puma,2013,1.7363964400731513,0.18504488715746228,0.30439883937402545,10.65683405511167,Chowan
"Jackson (South), Macon, Cherokee & Clay Counties",puma,2013,2.422244511216742,0.3266284612405404,0.537303818740689,13.484537160803326,Clay
"Rutherford, Cleveland (West) & Polk Counties--Shelby City",puma,2013,1.6858600604580825,0.12253396011294465,0.20156836438579395,7.268335195013142,Cleveland
Lincoln & Cleveland (East) Counties,puma,2013,1.3804038024123397,0.09722411904808333,0.15993367583409707,7.043165114307731,Cleveland
"Columbus, Bladen & Robeson (East) Counties",puma,2013,1.9804980926801314,0.2419081926591183,0.3979389769242496,12.214512781062734,Columbus
Craven County,puma,2013,1.6741544471842116,0.2059525866197393,0.33879200498947115,12.301886899750164,Craven
Cumberland County (Central)--Fayetteville City (Central & East),puma,2013,2.0240245554891456,0.17281526487026053,0.2842811107115786,8.538200013512006,Cumberland
Cumberland County (East)--Hope Mills & Spring Lake Towns,puma,2013,1.6376875685502956,0.21795333191549968,0.358533231000997,13.308602696937797,Cumberland
Cumberland County (West)--Fayetteville City (West),puma,2013,1.488888919208104,0.12165736636206063,0.20012636766558975,8.171016977328744,Cumberland
Northeast Albemarle Sound Region,puma,2013,1.7363964400731513,0.18504488715746228,0.30439883937402545,10.65683405511167,Currituck
South & West Albemarle Sound & Northern Outer Banks Regions,puma,2013,2.179621242759626,0.26116029090062287,0.4296086785315246,11.981911617358202,Dare
Davidson County,puma,2013,1.7445058868271288,0.11812974018762584,0.19432342260864452,6.771530040662562,Davidson
"Davie, Yadkin & Iredell (North) Counties",puma,2013,1.5420302274547808,0.13969694922928969,0.22980148148218155,9.05928734353466,Davie
Sampson & Duplin Counties,puma,2013,1.9572026640144904,0.2345191435742799,0.3857839911796904,11.982363803513788,Duplin
Durham County (South)--Durham City (South),puma,2013,2.153151932503802,0.19733057528869877,0.32460879634990947,9.164730658798986,Durham
Durham County (North)--Durham City (North),puma,2013,2.0186971498804542,0.185902457236436,0.30580954215393724,9.209031540340016,Durham
Nash & Edgecombe Counties--Rocky Mount City,puma,2013,1.7471460547718052,0.1940914889494521,0.3192804993218487,11.109059166481785,Edgecombe
Winston-Salem City (North),puma,2013,3.0290678969526934,0.3460742616925242,0.5692921604842023,11.42510744115978,Forsyth
Winston-Salem City (South),puma,2013,1.6756432628817723,0.1179207681631674,0.19397966362841038,7.037343256485704,Forsyth
Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village,puma,2013,1.609341737612871,0.12713495937480035,0.20913700817154657,7.899811233590389,Forsyth
"Franklin, Vance & Warren (West) Counties",puma,2013,1.943973855129616,0.20651412750392717,0.3397157397439602,10.623297579799893,Franklin
Gaston County (Northwest)--Mount Holly City,puma,2013,1.6220445447742808,0.17556292708487528,0.28880101505461986,10.823557691463161,Gaston
Gaston County (Southeast)--Gastonia & Belmont Cities,puma,2013,1.7723706774640577,0.14249702167133824,0.2344076006493514,8.039910808907408,Gaston
Northeast Albemarle Sound Region,puma,2013,1.7363964400731513,0.18504488715746228,0.30439883937402545,10.65683405511167,Gates
"Haywood, Madison, Swain, Graham & Jackson (North) Counties",puma,2013,1.911496896063338,0.19687504951670254,0.32385945645497566,10.29952232316777,Graham
"Granville, Person & Caswell Counties",puma,2013,1.3407065298216247,0.11655313819296116,0.19172991232742112,8.69341169006375,Granville
Wilson & Greene Counties--Wilson City,puma,2013,1.8057837174100588,0.18860347804207303,0.3102527213792101,10.444411267179724,Greene
Greensboro City (North),puma,2013,2.5084530223293102,0.2636814108381669,0.4337559208287845,10.511714131816447,Guilford
Greensboro City (South),puma,2013,1.944320728362155,0.2320529153282027,0.38172704571489346,11.934909294706642,Guilford
Guilford County (North)--Summerfield Town,puma,2013,1.5167124536462915,0.13345045517798224,0.21952599876778078,8.798665485811581,Guilford
Guilford County (South)--High Point City,puma,2013,1.9808228843917748,0.17666503888612006,0.2906139889676675,8.918770086825116,Guilford
"Halifax, Hertford, Northampton & Warren (East) Counties",puma,2013,2.0271983058031937,0.16023616258025636,0.26358848744452174,7.9043161254403955,Halifax
Harnett County,puma,2013,1.6425852393173321,0.11230369167106842,0.18473957279890754,6.837008453682591,Harnett
"Haywood, Madison, Swain, Graham & Jackson (North) Counties",puma,2013,1.911496896063338,0.19687504951670254,0.32385945645497566,10.29952232316777,Haywood
Henderson & Transylvania Counties,puma,2013,1.763446167953842,0.13213961183405837,0.21736966146702602,7.493260312413296,Henderson
"Halifax, Hertford, Northampton & Warren (East) Counties",puma,2013,2.0271983058031937,0.16023616258025636,0.26358848744452174,7.9043161254403955,Hertford
"Hoke, Richmond & Scotland Counties",puma,2013,2.068929500357152,0.29328243147796884,0.48244959978125873,14.175564291936507,Hoke
South & West Albemarle Sound & Northern Outer Banks Regions,puma,2013,2.179621242759626,0.26116029090062287,0.4296086785315246,11.981911617358202,Hyde
"Davie, Yadkin & Iredell (North) Counties",puma,2013,1.5420302274547808,0.13969694922928969,0.22980148148218155,9.05928734353466,Iredell
Iredell (South)--Mooresville Town & Statesville City,puma,2013,1.9206001059811884,0.16173562753368953,0.26605510729291926,8.421098542586131,Iredell
"Haywood, Madison, Swain, Graham & Jackson (North) Counties",puma,2013,1.911496896063338,0.19687504951670254,0.32385945645497566,10.29952232316777,Jackson
"Jackson (South), Macon, Cherokee & Clay Counties",puma,2013,2.422244511216742,0.3266284612405404,0.537303818740689,13.484537160803326,Jackson
Johnston County,puma,2013,1.3724147875684884,0.11961317951699774,0.1967636803054613,8.71552686552706,Johnston
"Lenoir, Onslow (North) & Jones Counties",puma,2013,1.50683215635074,0.17215122109316638,0.2831887586982587,11.424711131071412,Jones
Chatham & Lee Counties,puma,2013,1.7019125333848655,0.16153987485595028,0.2657330941380382,9.49166726768679,Lee
"Lenoir, Onslow (North) & Jones Counties",puma,2013,1.50683215635074,0.17215122109316638,0.2831887586982587,11.424711131071412,Lenoir
Lincoln & Cleveland (East) Counties,puma,2013,1.3804038024123397,0.09722411904808333,0.15993367583409707,7.043165114307731,Lincoln
"Jackson (South), Macon, Cherokee & Clay Counties",puma,2013,2.422244511216742,0.3266284612405404,0.537303818740689,13.484537160803326,Macon
"Haywood, Madison, Swain, Graham & Jackson (North) Counties",puma,2013,1.911496896063338,0.19687504951670254,0.32385945645497566,10.29952232316777,Madison
South & West Albemarle Sound & Northern Outer Banks Regions,puma,2013,2.179621242759626,0.26116029090062287,0.4296086785315246,11.981911617358202,Martin
Burke & McDowell Counties,puma,2013,1.589266570364199,0.14694542005396619,0.2417252159887744,9.246115333583838,McDowell
Charlotte City (Central),puma,2013,3.045157458156839,0.34648861595342006,0.5699737732433761,11.3783481056228,Mecklenburg
Charlotte City (Northwest),puma,2013,1.257136443690469,0.10375819072290686,0.1706822237391818,8.253534550180785,Mecklenburg
Charlotte City (Northeast),puma,2013,1.602953108628414,0.18321839461791486,0.30139425914646994,11.430053295488344,Mecklenburg
Charlotte City (South),puma,2013,2.2249683032615097,0.2074214946306428,0.3412083586674074,9.322447170442395,Mecklenburg
Charlotte City (Southwest),puma,2013,2.4597788238129903,0.25182525518574234,0.41425254478054613,10.237719454604422,Mecklenburg
"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",puma,2013,1.4856934190362803,0.10817587857177544,0.1779493202505706,7.281171013192313,Mecklenburg
Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,puma,2013,1.2596832836032499,0.08425303577534175,0.13859624385043717,6.68843008969214,Mecklenburg
Mecklenburg County (South)--Matthews Town (South),puma,2013,1.797904122494563,0.1738982944958207,0.28606269444562504,9.672278533659492,Mecklenburg
"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",puma,2013,2.4380005737854797,0.2212887160148879,0.3640199378444906,9.076647413224077,Mitchell
Moore & Montgomery Counties,puma,2013,2.0065883482173934,0.1526067882635608,0.25103816669355755,7.605286276038288,Montgomery
Moore & Montgomery Counties,puma,2013,2.0065883482173934,0.1526067882635608,0.25103816669355755,7.605286276038288,Moore
Nash & Edgecombe Counties--Rocky Mount City,puma,2013,1.7471460547718052,0.1940914889494521,0.3192804993218487,11.109059166481785,Nash
Pender & New Hanover (North) Counties,puma,2013,1.480558441403166,0.13810545883415096,0.22718347978217832,9.327930257401025,New Hanover
New Hanover County (South)--Wilmington City,puma,2013,1.9080662392407721,0.1261703743794424,0.20755026585418274,6.612473497232786,New Hanover
"Halifax, Hertford, Northampton & Warren (East) Counties",puma,2013,2.0271983058031937,0.16023616258025636,0.26358848744452174,7.9043161254403955,Northampton
"Lenoir, Onslow (North) & Jones Counties",puma,2013,1.50683215635074,0.17215122109316638,0.2831887586982587,11.424711131071412,Onslow
Onslow County (South)--Jacksonville City,puma,2013,1.3755266746945196,0.10155532392786996,0.1670585078613461,7.383013779098367,Onslow
Orange County--Chapel Hill Town,puma,2013,2.4690824981421877,0.22769196224176622,0.3745532778877054,9.221723551687258,Orange
"Carteret, Beaufort & Pamlico Counties",puma,2013,1.7545073799584434,0.12260622772846186,0.20168724461331977,6.988071360028469,Pamlico
Northeast Albemarle Sound Region,puma,2013,1.7363964400731513,0.18504488715746228,0.30439883937402545,10.65683405511167,Pasquotank
